x,y
-0.05480327,-0.21642483
-0.36525565,0.34917808
-0.71300278,0.12528398
-0.40046341,-0.37643154
0.11885020,-0.24923335
-0.77216200,-0.04309535
-0.33990726,-0.20183764
0.09240502,-0.31442296
-0.24418964,-0.59217766
-1.12866083,-0.12075946
0.10443892,0.21897262
0.30261838,0.28073355
0.04602402,-0.26476512
-1.08512119,-0.09146438
-0.50323244,-0.45367412
0.34360181,-0.24197398
-0.24486395,0.61376716
-0.08624529,0.72275786
0.21455208,-0.44634579
0.03220023,-0.19083222
-0.06318914,0.77339911
-0.39564802,-0.09270031
0.04091024,0.42177693
-0.05643028,0.23063249
-0.44662945,-0.26519133
-0.55717079,0.32619046
-0.51221828,0.03308570
-0.50134300,0.24397151
-0.00034555,0.50687498
-0.20930978,0.72725243
0.20286516,0.08811920
-0.12759500,0.66822300
0.22999075,0.26790920
-0.27069365,0.31587937
0.10977043,0.11464996
-1.13584854,0.08246429
-0.09727487,0.72502196
-0.97712526,0.06217815
0.02980248,0.10647068
-0.63154522,0.06954654
-1.06532404,0.24196762
0.13095880,-0.19658143
-0.11781448,0.74251589
0.06777580,-0.31000468
-0.15966880,0.02702812
0.30466599,-0.15968108
-0.61176468,-0.14552051
-0.08201441,0.04075606
-0.00359098,-0.08928781
0.04442744,0.07748192
0.06623812,0.56730997
-0.04952141,-0.54497299
0.06349169,0.12971042
-0.07124665,0.61024397
-0.84038698,-0.07182439
-0.22618051,0.39618922
-1.05236720,-0.16661490
-0.11598462,0.00829293
-0.35036324,0.27964981
0.33038612,-0.31972645
0.14045699,-0.61275066
0.20465005,-0.20506227
-0.00959116,-0.61807793
-0.07370518,0.63443630
-0.21933228,0.01351765
-0.47642568,0.19112666
0.30083689,-0.11933026
-1.12544130,0.20932202
-0.90499947,0.22749365
-0.02876129,0.52981834
-1.25975977,0.01841523
0.25235683,-0.41264796
0.08915222,-0.51086990
-0.38571599,-0.46378331
0.18056687,0.39396512
-0.07692802,-0.09368102
0.00748255,0.43608365
-0.21544253,-0.72314816
-0.15023420,0.46680743
0.24649569,-0.49216661
0.09712960,-0.55325797
-0.28939891,0.10846341
0.19867809,-0.02209844
0.36020227,-0.14053497
-0.23328688,0.61431716
-0.02248951,-0.60991218
-0.09088807,0.40351316
-0.69288183,0.27135319
0.25288284,0.35550121
0.11751797,-0.19871549
-0.93738257,0.00804258
0.17532334,0.41848209
-0.27408934,0.36574748
-0.90293695,0.04645067
-0.10857015,-0.12516933
0.24154289,-0.38511003
-0.46038885,-0.14291566
-0.43940069,0.28707947
-0.66919160,-0.34532444
0.29635050,-0.07362550
-0.28467246,0.25855219
-0.11930832,0.21466516
-1.17423901,0.17212731
-0.25062402,0.35664608
-0.31598270,-0.02764650
0.20508437,-0.07440577
0.11654682,0.25502678
-1.00971186,-0.10542158
0.26029761,-0.09884560
-0.40862197,-0.04035294
-0.89708411,0.06030175
-0.87454307,-0.14808073
-0.35666704,0.17404366
-0.05156875,0.17545985
-1.27701733,0.03744851
-0.33117918,0.38863079
0.17349287,-0.29502351
-0.54734743,0.28269663
-0.21078417,0.72965339
-1.14949712,-0.12740667
-0.11169243,-0.19538726
-0.18483358,-0.08195470
-0.06652203,0.13150968
0.13488720,0.49521519
-0.12277712,-0.86520250
0.16856384,0.10384888
-0.98753410,-0.18416348
-0.80589163,-0.01733470
-0.94002467,0.09133069
0.35663822,0.20736311
-0.63819848,-0.22605678
-0.14096828,0.13539621
0.19227447,-0.09841175
-0.02285038,-0.54466340
-0.18670074,0.35302039
0.39350299,0.34554047
-1.08549393,-0.11612673
-0.20687487,-0.58772936
0.25058336,-0.03632474
-0.81201024,-0.04137139
0.09891008,0.50298977
0.16815382,-0.50082519
-0.79417838,0.07294528
-0.52990161,0.21277854
-1.01176156,-0.21902571
-0.43188308,0.55265217
0.05325157,0.45406406
0.23249906,-0.30170457
-0.58641753,-0.21748473
-0.51150792,-0.44453639
-0.23855815,-0.29547284
-0.57954752,0.38634208
-0.09797438,-0.75227150
-0.37221793,0.45342056
-0.37789004,-0.56174787
-0.02027227,-0.07008412
0.08830182,-0.12678388
0.02069236,-0.26564065
-1.02592557,-0.06658159
-0.35794240,-0.35589410
-1.10617046,0.11957432
-0.69080955,-0.07627429
-0.49242011,-0.57954215
0.02187769,-0.46332328
-0.19418584,0.52608213
-0.93487666,-0.15293091
-0.71203115,-0.21116162
-0.19703110,-0.51872097
0.01550583,0.15549348
-0.47813347,-0.40360954
0.22126170,-0.25816602
-1.14052008,-0.21298579
-0.35512701,-0.20908799
0.37876467,-0.26802063
0.06495351,-0.26907392
0.28930622,-0.54123565
0.06036418,-0.15539006
-0.65049895,0.34591279
-0.17240119,-0.56709644
-0.28751868,-0.38200802
-0.63053559,-0.30294772
-0.03868133,-0.36772735
-0.14620274,-0.60155607
-0.06553973,0.11355052
0.01046816,0.31278010
0.08171204,0.13454910
-0.62269040,0.27090861
-0.99809157,-0.25238794
-1.13380975,-0.02025142
0.11589641,0.36105635
-0.32317280,0.57364064
-0.24962325,0.58436580
-0.23085488,-0.17235283
0.40465006,-0.34316408
-0.07661350,0.00137395
-0.23810652,0.04984818
-1.07232150,0.03326804
0.02138502,0.50421360
-0.25232951,0.51714167
-0.12016675,0.47324641
-0.03336534,0.53097387
-0.25758469,0.27080759
-0.38545260,-0.35745053
-0.03366867,0.29195161
0.26032373,0.34583440
-0.09465363,-0.18896636
-1.15257046,0.02497600
-0.54787130,-0.45974415
-0.17959340,0.05699552
-0.39392952,0.22873018
-0.82569072,0.10111158
0.04556713,-0.23463997
-0.49276873,0.51547055
-0.98569624,-0.17082511
-0.18675533,-0.75415327
-0.15833232,0.26782632
-0.45522903,0.25219660
-0.70920126,-0.13189072
-0.24388496,0.15544275
-1.14941416,0.04784742
-0.07154262,0.60269917
0.29796535,0.32180497
-1.11032428,0.15502402
0.16077571,-0.26184669
-0.71239204,0.15453998
-0.56675732,-0.03598726
0.11833508,-0.50060986
-0.17602485,-0.41131938
0.13699088,-0.38261640
-0.56610028,0.37478337
-0.02633382,0.11403851
-0.22047695,0.35137404
-0.12852229,-0.56103571
-0.39141627,0.24779126
-1.02906927,0.05499077
0.07832675,0.51276421
-0.52175182,0.02740444
-0.55139998,0.35087042
0.36745056,-0.20984568
0.10771834,0.38706891
-0.22709045,-0.24061326
0.01165020,-0.56370367
-0.47611399,-0.32529947
0.20092511,-0.08054446
0.33924519,0.16383821
0.08122564,-0.22853496
-0.58922890,0.03976587
-0.03916941,0.30007305
0.33051347,0.39611352
0.07519733,0.40024155
-0.43580724,0.43146922
-0.19841538,-0.64008144
-0.97767942,0.10262959
-0.18487810,0.41729763
-0.04204379,0.12826091
-0.08075666,0.66780322
-0.13947868,0.07912669
-0.00995018,0.13655031
0.06347079,-0.10008989
-0.26259972,0.04273379
-0.04634013,-0.74108978
-0.18377664,-0.73058596
-0.65862919,-0.02827911
-0.18584163,0.68785906
-0.92143922,0.24964139
-1.01021255,0.07808107
-1.20514515,-0.01871181
0.01402032,-0.52543660
0.12797387,0.17264229
-0.54798951,0.22214170
0.12849809,0.06295417
-0.25589182,0.25281301
-0.17102119,-0.48039349
-0.33247379,-0.18046684
-0.33489865,0.32687515
-0.15031048,0.26800145
0.03053705,0.29608447
-0.09082452,-0.52212422
-0.77103924,-0.00161077
0.30295551,0.30438607
-0.40154844,0.53133902
-0.19342703,0.79553419
-1.09358429,0.18272438
0.10676794,0.39252383
-0.42225938,-0.10431528
-0.42547850,0.51313079
-0.15883346,0.07298065
0.15352458,-0.51414116
-1.15704804,-0.00122286
-0.07663703,-0.06040170
-0.37645468,0.07518030
-0.27148049,0.12475458
-0.45237679,0.33340883
-0.35802636,0.12650059
-1.12104976,-0.13948570
-0.46909347,0.19034884
-1.20667704,0.05099059
0.23339860,-0.34514339
0.28754444,-0.50261135
-0.01539084,0.46027466
-0.31707864,0.04318353
0.17241409,-0.40066467
-0.18670051,0.23881348
0.25401399,0.01932482
-0.01157880,-0.48577404
0.11683046,0.09622693
-0.15058620,-0.35656884
-1.09127213,0.20893111
0.13067899,-0.08248727
-0.30068738,0.51517406
-0.08027051,0.80231196
-0.16021609,0.15137125
-0.00659565,0.42246591
0.01134425,-0.30542562
-0.01246986,0.07062992
-0.38134659,-0.29461485
-0.32659768,-0.03149920
-0.69558261,0.00874642
-0.05691290,0.72273634
0.27853338,-0.01779000
-0.68326646,-0.20991626
-0.73429261,-0.02381875
-0.95819244,-0.15411107
-0.43062120,0.19202354
0.39164566,-0.22833727
-0.36455571,-0.51734310
-0.65315649,-0.03684949
-0.44396071,-0.32684917
-0.29990880,0.04118905
-0.39370058,0.35741886
-0.12755005,0.54732042
-0.23629364,0.58116274
-0.14955916,-0.68460331
-0.33026943,0.58724776
-0.35055622,-0.06749978
-0.01706961,-0.20605159
-0.29353940,0.01654072
-0.59681644,0.12026777
-0.18359648,-0.08732441
-0.48766062,-0.12253217
-1.12435323,-0.24675645
-0.45653221,-0.36978122
-0.41825466,-0.10302795
0.01810495,-0.51982054
-0.19298668,-0.27346551
-0.97479127,-0.12839142
-0.19129011,0.71571417
-0.28103969,-0.25828663
0.10333945,0.01068980
0.18767377,-0.26072342
-0.13436395,-0.71120830
0.30942428,0.17547620
-0.41009296,-0.44896568
-0.35774724,0.04725156
-0.63531532,-0.15497395
-0.83905453,0.05479303
0.22750987,-0.34103167
-0.15106383,0.46169478
0.15386378,0.01501977
0.21466003,-0.49919197
-0.06817756,0.18769903
-0.07531407,-0.47027202
0.16452465,-0.54714473
0.00285354,0.35577601
-0.21554907,-0.07997325
-0.80397007,-0.13521449
-0.69817625,0.19587077
-0.07419369,0.01632146
-0.03127551,0.57661247
-0.37617987,-0.07519771
-0.50392592,0.50203723
-0.98399079,-0.08084738
-1.13086645,-0.17098667
-0.11170537,0.85068556
-0.30677812,-0.59748289
-0.66321137,0.12624320
-0.71854918,-0.03247816
-0.19013974,0.72207873
-0.27364995,-0.28696615
-0.43006159,-0.09525488
-0.26391502,-0.60931797
0.27841074,-0.39761106
-0.04528063,-0.07516771
-0.55910801,0.41857846
-0.92423393,0.14492199
-1.11890715,-0.21786699
-0.60612271,-0.29779326
-0.02429129,0.13536129
-0.26100105,0.26801066
-1.13125041,0.20172416
-0.57667387,0.21227938
-0.23909189,0.19879677
-0.04235821,-0.75615608
-0.59169156,0.41132863
-0.07784655,-0.48144460
-0.82269844,-0.08660988
0.17099672,0.05272460
-0.59513905,0.22801924
-0.38355317,-0.56739937
-0.94618179,-0.04571082
-0.95176197,0.07245173
-0.91382267,0.03406480
-0.53056581,0.38032245
-0.14629336,0.28657676
0.01782651,0.15431324
-0.17372462,-0.27452565
0.15007793,0.28857421
-0.43098396,0.18084023
-0.70270849,-0.07261478
-0.34721645,0.35636511
0.26028500,0.04512170
-0.41837514,-0.41627462
0.17686172,-0.15382372
-0.28461611,0.46069208
-0.11693695,-0.16410234
0.01410320,0.43918095
-0.10662669,-0.66032498
-1.07428016,-0.02094137
-0.03254893,-0.07592791
-0.59315119,0.29546783
0.10395187,-0.34916704
-0.37171772,-0.18723415
-0.10302570,0.78638732
-0.89787906,0.21436158
-0.47964382,0.46195081
0.20003455,0.29416962
-0.45735405,0.17291640
-0.05931437,-0.03564680
0.20581178,0.36570890
-0.48118116,-0.21372089
-1.07258963,-0.19326497
-0.97426588,-0.15562658
0.14991372,-0.36313530
-1.15142290,-0.24939862
-0.78734445,-0.10152728
0.08498813,0.16419637
-0.94265963,-0.11382269
0.08958462,-0.20763701
-0.28045728,-0.18935602
-0.44339925,0.05263324
0.03895257,0.01947933
-0.53081306,0.06635012
0.30716088,0.56194962
-0.63766241,0.05315563
-0.30416645,-0.56685009
-0.36394262,-0.62509884
0.02470208,-0.22806946
-0.54961671,-0.09208405
0.23040847,-0.43070151
-0.61600528,0.16124884
-0.20789925,-0.37920490
-0.10596462,-0.80360065
-1.10186263,0.17071118
-0.62560208,0.42957707
-0.94304570,0.00239394
-0.44416800,-0.47019571
-0.19148595,0.34594880
-0.21933376,0.55386976
0.30070182,0.43636061
-0.41469421,0.11369432
-0.99828270,0.07633534
0.30429779,-0.56434420
-0.10404977,0.04282963
-0.36277354,0.48671466
-0.21248527,0.12193933
-0.62135956,-0.04212433
-0.85825902,-0.20901672
0.26912199,0.51688733
0.07511268,0.61702998
-0.05533316,-0.05673397
0.17292803,0.06871312
-0.67100308,-0.26369449
-1.20202690,-0.04005602
-0.33951646,-0.19785261
-0.42039303,0.25755879
0.28373011,-0.23920204
-0.45122138,-0.23542528
-1.03490144,0.09087504
-0.31463123,-0.03753964
-0.87924554,-0.14938630
-0.16341795,-0.50657933
0.06745411,0.14443063
0.04949012,-0.53576395
-1.10462214,-0.19024254
-0.11987020,-0.83304434
-0.84431304,0.02043792
-0.57976428,-0.26319879
-0.31696617,-0.10125379
-0.37727979,-0.35991119
-0.36898009,0.30111664
-0.64992508,0.11295186
-0.03495543,-0.26968928
-1.76298665,-0.00531315
0.21789762,0.08951408
-0.04279827,-0.34936118
0.16915954,0.29441844
-0.89150704,-0.01624773
-0.59011065,0.06327445
-0.50557950,-0.20614482
-1.11191942,0.20739515
-0.27769567,0.42516364
-0.32013820,0.41042119
-1.32787633,0.05560439
-0.26943195,-0.47235787
-0.00613986,-0.16991080
-0.59632504,-0.13124514
-1.21293615,-0.11568382
-0.62841697,0.11019314
0.04399815,-0.61779493
0.09032273,-0.04082804
-0.86250104,0.08864201
0.14286789,0.55187499
-0.07785324,0.17330347
0.31097616,0.19181769
0.37159221,0.26644620
-0.13218467,-0.66510536
-0.17293202,-0.58291451
0.13514758,-0.43754317
-0.22685988,-0.26553265
-0.40662525,-0.58223038
-0.41932392,-0.27308558
-0.53994844,0.57396982
-0.98595584,-0.07285224
-0.94053199,0.08877505
0.12101416,0.31847030
-0.72606634,0.11823664
0.02068212,-0.21781908
0.10651602,-0.53055794
0.19766036,0.41335031
0.27041615,0.36013545
-0.54257788,-0.37895862
0.03169667,0.26139541
-0.83495205,-0.14797612
-0.19647294,0.11360785
-0.17603604,-0.26735209
0.13710019,0.13515108
-0.47981159,-0.22457484
-0.22243988,0.32599033
-0.53516892,-0.06363235
-0.08006154,0.54157281
-0.32860461,0.59906724
-0.37071142,-0.35539664
0.24654155,-0.19001518
-0.58690154,-0.32628508
-1.18325385,0.14161329
-1.00413293,-0.14640496
-0.18900922,-0.74933595
-0.65142373,0.33889707
-0.63057794,0.25083727
-0.33686893,0.40221931
0.35971037,0.29413409
0.25573990,-0.31854877
-0.18548025,0.13900417
0.24101840,0.08779348
-0.20138624,-0.64415027
-1.00597747,0.21570428
0.27156633,-0.41300431
0.31545286,-0.52664265
-0.05950403,-0.57508786
0.13725400,0.43589780
-0.98280622,-0.02349780
-1.08167509,-0.17067292
-0.88191594,0.01444099
-0.13956062,-0.70087129
0.10204146,-0.13681866
0.10157194,0.31657425
-1.03316932,-0.03741911
-0.98132114,0.00124692
-0.09496957,0.04672059
-0.37079278,0.55076982
-1.07607450,-0.17487127
-0.69015935,-0.03016064
-0.41933987,0.37420432
-1.15021553,0.16415856
-0.24924090,-0.23710600
-0.11722175,-0.02720193
0.36506592,-0.23055274
-0.10492290,-0.75952141
0.18305635,0.12120894
-0.34791823,0.24509575
-0.35008203,0.41456701
0.04661623,-0.25953608
-0.05822157,0.24469969
-0.54014499,-0.09022892
-0.36769113,0.32842487
-0.91989135,-0.12456868
-0.34624031,-0.41152274
-0.03310875,-0.60755641
-0.53785331,0.03308721
-0.09912837,0.10643996
-0.49241876,0.57228963
-0.82949599,-0.10560619
-0.23128903,0.40536743
0.10417029,0.18616693
0.25559417,-0.04194176
-0.88601031,0.21334433
-0.16959459,-0.32249071
0.18096938,-0.23255437
-0.00512081,0.49649847
-0.88348756,0.13916180
0.33405086,0.32703941
-0.15372846,-0.51283209
-0.35396977,-0.13998553
-1.18857156,-0.10838828
-0.43836445,0.52654135
-0.30223279,-0.34509108
-0.21099997,0.32528274
-0.51898091,0.41094782
-1.17244228,-0.07965481
-0.99560067,0.12720442
-0.02866401,-0.13285647
0.21359975,0.01245510
-0.08972061,0.73582233
-0.20117756,-0.24268319
0.09731898,0.35851197
-1.02156166,0.24799576
-0.11699118,0.23775459
-0.23595630,0.43152110
-0.08624478,0.23768691
-0.70293696,0.20733540
0.28583684,-0.31784322
-0.42069588,0.12525773
0.13683827,-0.22019162
0.27546788,0.13001052
-0.37220297,0.46378087
-0.08226282,-0.01728011
-0.14016478,0.33466938
-0.56265389,-0.35458965
0.09136253,0.17729530
-0.23958398,-0.14603706
-0.60710481,0.19921455
-0.30678888,0.22528697
-0.41753835,-0.32034689
-0.83848992,-0.19766495
-0.19278417,0.01984022
0.20949281,-0.53545439
-0.34967189,-0.35133906
-0.44949149,0.42108800
-0.12391216,0.69487220
-0.08911432,-0.63501485
0.19870398,0.24398430
-0.32562579,-0.43981944
-0.18626731,-0.23071931
-0.09813320,-0.44752901
-0.15616942,-0.68716726
0.07043597,-0.43365476
-0.90366126,-0.13189743
-0.36857310,0.17480103
-0.25981051,-0.05464053
0.06940091,-0.54215191
-1.05648912,-0.14220173
-0.35728846,0.44398794
-0.25796761,-0.26607139
-0.14598506,0.52101687
-0.44400810,0.45023878
0.02916157,0.11779182
-0.02098444,-0.49912215
-0.87199177,-0.07422568
-0.46462019,0.47323094
0.02426126,0.42464417
-0.35205471,0.54518946
0.05504364,-0.38567800
-0.06169324,-0.56497814
0.09315739,-0.44372595
-0.02069758,0.21845045
0.04903767,-0.09628041
0.26013212,-0.08158092
-0.02259603,-0.26719009
-0.38361952,-0.20472844
0.20742496,0.52198572
-0.02104795,-0.45515426
-0.02331592,0.55268693
-0.08038840,0.23019801
-0.22518296,-0.26450238
-0.12299182,-0.34778011
0.11383582,0.09168304
0.09024097,-0.38117424
-0.16764023,-0.35145060
-0.12772193,0.61914529
-0.30451907,0.18466085
-0.69190836,0.27239134
-0.87035052,0.11571743
-0.21965513,0.10766583
-0.70552602,-0.23455381
-0.48584967,0.57078474
-0.49413130,-0.12149587
0.13430387,-0.06789842
-0.46706963,-0.56449737
-0.10776567,-0.34218222
0.08385630,0.24387713
-0.18446421,0.40516138
-0.35298128,-0.33965926
-0.26819126,-0.40057915
-0.33956426,0.24028818
0.12736220,0.28804238
-0.61612865,0.08790146
-0.13299086,-0.15746804
0.18209335,-0.02981880
0.16654553,0.12003209
-0.49380254,-0.02063520
-0.05916811,-0.73677124
-0.68403931,0.00445438
0.03238425,-0.52392392
-0.19169744,-0.60644586
-0.88234288,-0.19722975
0.07884502,0.47205145
-0.48188791,0.04059824
-0.23137025,-0.37154079
0.02924905,0.50190902
-0.57698119,-0.37024750
0.24339383,-0.46046066
-0.12255176,-0.75311017
-0.45396332,-0.15313486
-0.69050406,-0.11199645
-0.72765436,0.17204505
0.06673782,0.40261700
-0.17397445,-0.64212382
-0.25105311,-0.21000870
-0.10313454,0.05517458
-0.44566335,0.14614099
-0.51221022,0.21914398
-0.13374160,-0.16973425
-0.59235571,-0.29075664
0.06295756,-0.28414492
-0.42120316,-0.12777267
-0.92773323,0.01831388
0.10002559,-0.43696970
-0.06910875,0.81353193
-1.01683228,-0.08171404
-0.05000139,-0.23146641
0.11922672,-0.01115473
-0.47789523,-0.49678653
0.29702588,0.23255145
0.02890842,-0.03782738
-0.16680895,0.19326708
0.00069401,0.49642157
0.24793963,-0.43208814
-0.53850231,0.09824935
0.14590727,0.23869493
-0.45130625,-0.18666008
0.10754839,0.29542516
-0.63380338,-0.26839225
0.24526608,0.37132531
-0.12853521,0.53355031
-0.15411619,-0.29591514
0.34565930,0.41944043
-0.69140814,-0.02694456
-0.74215209,-0.06019613
-0.49193404,0.34432719
-0.11591282,0.03763840
0.26896847,-0.45664109
0.30040759,-0.52326491
-0.92832398,-0.22535105
0.28381430,-0.54299803
-0.14160389,-0.76761752
0.10255999,-0.24794407
-0.46985091,0.48093785
0.21067617,0.31964831
0.28074801,0.11030803
-0.12570026,-0.17965954
0.28216516,-0.52932714
-0.71370667,0.04885976
0.09073810,-0.59038528
-0.07597016,-0.64644503
-0.28775976,-0.59692962
-0.06001949,0.36551707
-0.50085182,-0.52453065
-0.17004483,-0.41880182
-0.31088201,-0.34473569
-0.29047959,-0.12358504
0.24507187,0.50322723
-0.52708523,-0.28748866
-0.03111871,-0.78309829
-0.83516030,0.10674216
-0.03781484,-0.10186262
-0.66096697,-0.06170129
0.26348932,-0.20358785
-0.13451739,0.81577718
-1.06837620,-0.02894501
-0.37950879,0.55952844
0.32670256,-0.34181818
-0.26276307,0.08717170
-0.09731385,0.48561129
0.19297267,-0.01577904
-0.59267758,-0.27597167
-0.69739479,-0.20698382
-0.99207232,0.21869394
-0.21264716,-0.08263411
-1.05423383,-0.16527071
-0.52109573,0.20357889
-1.13041241,0.12963009
-0.61847782,-0.27002946
-0.47799035,-0.12089788
-0.60780987,0.05091712
-1.10507077,0.15309527
-0.66711321,0.25747633
-0.22967748,0.42391014
-1.05475110,-0.14190136
0.01310644,0.60494104
0.09447108,-0.22985826
-0.34623249,-0.10361320
-1.30027460,-0.05602371
-0.20744740,0.45574453
-0.25402404,0.62526254
-0.07454769,0.49766869
-0.70909856,-0.10063147
0.11106150,0.39845382
-0.87224476,0.15836257
-0.17869904,-0.11341147
-0.12424301,0.04145905
-0.27614946,-0.13821916
-0.42133177,-0.11701462
-0.55291258,-0.07915457
-1.16829155,-0.02497679
-0.65035439,-0.00257028
0.16830834,-0.53537785
-0.48738105,-0.46520308
-0.33224324,0.39405312
-1.12861546,0.06555872
0.08806645,0.35147863
-0.19524299,0.70624021
-0.05787111,-0.22002365
0.20755888,-0.05413974
-0.29326836,-0.29874322
-0.46443874,-0.19132363
-1.20948486,-0.01647985
-0.12847399,-0.84394066
0.16440408,-0.05898764
-0.31129448,-0.37346544
-0.00642212,0.54128004
-0.22655438,-0.59113074
-0.91550909,-0.20299896
0.00289067,-0.42346700
-0.52560181,-0.16204361
-0.97014607,0.18554874
-0.69111791,0.22817143
0.30195614,-0.30405506
0.30784510,-0.41033195
-0.93158492,0.19208408
-0.01238042,-0.60861511
-0.19893315,-0.44120458
-0.00227327,-0.12224566
0.26804912,0.24085414
-0.59400650,-0.13698284
-0.23932370,0.35087340
-0.18886827,-0.53319725
-0.63156182,-0.43044217
-0.13041083,0.16421951
-1.08256229,0.10112462
-0.52162629,-0.17399261
-0.13069179,-0.38242772
0.04325017,0.46121998
-0.91034333,0.12314081
0.06398220,-0.54485793
-0.83775271,-0.17314470
-1.10552505,-0.03477942
-0.63028380,-0.35840213
-1.02639935,-0.22320350
0.07828046,-0.15569665
-0.59696902,-0.31674537
-0.95599968,-0.20053076
-0.65041242,0.20701987
-0.16343899,0.60391282
-0.64015235,-0.08126364
-0.14888808,-0.73796929
-0.29912828,-0.55539572
0.09061491,0.10372993
0.08595668,-0.37199886
-0.66441833,0.04870493
-0.18675903,0.62244773
0.08790221,-0.05121809
-0.46933314,0.27294894
-0.54075003,0.20211740
-0.83754757,-0.03581902
0.04557732,0.26699977
0.38279031,0.34524896
-0.29088998,0.41520769
-0.42106748,0.42441392
-0.46429259,0.18825614
0.07012146,-0.18885575
0.12227127,0.45058738
-0.65245446,-0.33877645
0.10158292,-0.31555518
-0.18777976,0.00822845
-0.61451615,-0.00938909
-0.02586620,-0.12884168
0.38220555,-0.21932949
-1.14342652,-0.12931070
-0.50756761,-0.20171592
0.24613908,-0.43458973
-0.49190434,0.52630450
-0.28220500,-0.57692915
-0.08780088,-0.64061186
-1.04725059,-0.24021245
-0.30975476,0.20752537
-0.20490608,0.15804532
0.08846845,0.18887916
-0.19718327,-0.32984072
-1.00067232,0.06932248
-0.39076917,0.04417722
-0.07985201,-0.73108424
-1.12797358,-0.00250842
-0.09058284,0.43966849
-0.14302512,0.31934133
-0.20044774,0.14068834
-0.48286217,0.53449018
-0.26044687,-0.08346763
-0.06529815,-0.48441105
-0.44787609,-0.54729658
-0.16657910,0.46424448
-0.15682040,0.43078022
-1.15589862,0.11186433
-1.01826386,-0.22445921
-0.22764205,0.14334424
-0.96950348,-0.22839181
0.33965933,0.07982589
-0.58519657,-0.34302855
-0.55965068,-0.28659010
0.32383008,-0.09588085
-0.06932436,0.55893714
-0.39473918,-0.37915572
-0.11761923,0.34425922
0.13633855,-0.10254559
-0.06264416,-0.42634513
-0.42086107,-0.15867749
-0.12005070,0.06610499
-0.53400358,0.28237102
-0.98203930,-0.11891789
-0.08030706,-0.08417488
-0.27591384,-0.36529058
-0.47649864,0.08990370
-0.48327406,-0.45764570
-0.40105921,0.52427858
0.10549822,0.40437691
-0.08013549,0.79754867
0.24973416,0.49076776
-0.15007297,-0.18455411
-0.49663408,-0.29965716
-0.26980689,0.02820040
-0.64408105,0.17755562
-0.12398338,-0.64831026
-0.43099563,0.21955117
-0.35585879,0.47090128
-0.01072064,-0.03363728
0.25609388,0.13321639
-0.48484424,-0.33292346
-0.32754237,-0.33416757
0.08223695,-0.37098763
0.30589286,0.21351270
-0.50530233,0.13912501
-0.53840575,-0.56751521
0.20345426,0.14260853
-0.32315258,0.54840730
-0.71509693,0.29839088
-0.96642424,0.09060513
0.05218469,-0.14141781
0.18570825,-0.37767215
-0.20210018,0.10821767
0.30428349,-0.36965177
-0.43499154,-0.17087654
-0.52135319,0.31668325
-0.29720824,0.11608651
0.31172030,-0.20983194
0.04272293,0.17212232
-0.36892042,0.29127755
-0.44694087,-0.09994172
-0.13988904,0.65878686
-1.13576887,-0.12974199
0.05101100,0.60934603
-1.10660099,-0.16924485
-0.45154330,0.33028726
-0.74445305,0.08686375
-0.59889010,-0.09360922
0.12906623,0.08667935
-0.53530064,0.32859275
-0.11960827,-0.13491799
-0.68095554,-0.05655374
-0.48283483,0.51069556
-0.91379583,0.19342634
-0.04307955,0.00316743
0.08355035,0.50362001
0.02300427,-0.45743377
0.36468504,0.35101977
-0.36214070,0.56863711
0.18315430,0.35680282
-0.15593109,0.77648178
-0.15455028,-0.56046321
0.03120314,0.53571457
0.25060426,0.20405104
0.27572010,0.09043326
0.13740664,0.32491448
-0.88833812,-0.13880701
-0.28954349,0.41754389
0.24925373,0.10722155
-0.18978925,-0.33590303
-0.21756931,0.09821088
-0.54207601,-0.48000973
0.30408663,-0.41104545
-1.19424178,-0.07607592
-0.37066222,-0.20467210
-0.62481451,0.33538197
-0.20718299,-0.39455943
-0.09384133,0.25089489
-0.45413145,0.37347186
0.09907557,0.13529565
-0.56315480,-0.02187346
-0.53916290,-0.28825018
0.07177668,0.36718307
-0.83705312,0.16142761
0.02310551,-0.18627523
-0.13691288,-0.25294403
-0.17197872,-0.81622841
-0.29700452,0.24283385
-0.60231075,-0.11462596
-0.53643194,0.27509541
-0.14216267,0.79409530
-0.71741496,-0.16743864
-0.93897369,0.16401903
0.24644714,0.20246980
-0.84546813,-0.03499788
-0.50907390,0.15597009
0.30250166,0.43284133
0.26752587,0.28468421
-1.02786472,0.18781020
-0.02498997,0.28439795
-0.19023972,-0.60934799
0.04250469,0.41336299
-1.23545626,0.06584183
-0.28216131,0.02258248
-0.16205939,0.07529498
-0.33550552,-0.00813677
-0.02636015,-0.51070645
-0.01510295,0.58367883
-0.07895036,-0.16906139
-0.83621343,0.02803295
-0.10686870,-0.71854876
-0.44203516,-0.09211515
-1.03818871,0.20519649
-0.00882147,0.44891208
-0.05944514,0.24985566
-0.36614398,-0.05180321
0.03307051,-0.04847550
0.04361685,-0.36459411
-0.47514339,-0.05699975
-0.50311427,-0.25388905
-0.33001905,0.23134054
-0.88102829,0.16039150
-0.90537574,-0.07188700
-1.09598079,0.05095383
0.30277462,-0.04444210
0.14506097,0.23454451
-0.69915873,0.11696037
0.20594371,0.46164880
-0.39339109,0.37385912
-0.51419471,-0.29253710
-0.02570176,0.41159059
-0.11357698,0.52440656
